level,sentence
4,학생은 열심히 공부하다가 잠이 들었어요
4,요리를 하다가 주방에서 불이 나서 급하게 가스레인지를 껐어요
4,날씨가 춥다가 갑자기 더워졌어요
4,침실에서 자다가 갑자기 돌아가셨어요
4,열심히 운동하다가 갑자기 쓰러졌어요
4,제가 집을 청소하다가 잃어버린 열쇠를 찾았어요
4,과학 천재가 실험을 하다가 실수로 집을 폭발시켰어요
4,재시험을 준비하다가 몸이 안 좋아져서 시험을 포기했어요
4,학생은 열심히 공부하다가 친구가 놀러 와서 친구랑 수다를 떨었어요
4,회장이 직원들을 월급을 지급하다가 시스템이 고장이 나서 다 못 했어요
4,사무실에서 일하다가 회장님이 들어와서 모든 직원들이 인사하려고 일어났어요
4,학생이 열심히 공부하다가 잠이 들었어요
4,학생이 열심히 공부했다가 친구를 잘 못 만나서 나쁜 학생이 되었어요
4,요리를 하다가 주방에서 불이 나서 급하게 가스레인지를 껐어요
4,요리를 했다가 먹을 사람이 없어서 다 버렸어요
4,침실에서 자다가 갑자기 돌아가셨어요
4,그 침실에서 잤다가 그 다음 날에 아팠어요
4,열심히 운동하다가 갑자기 쓰러졌어요
4,열심히 운동했다가 운동을 그만둬서 살이 다시 쪘어요
4,해물을 먹었다가 토했어요
4,박쥐가 날아갔다가 또 나타났어요
4,저는 공무원 시험을 준비했다가 포기했어요
4,저는 그녀한테 데이트를 하자고 했다가 거절당했어요
4,임산부가 전철을 탔다가 자리가 없어서 전철에서 내렸어요
4,날씨가 영하 10도까지 떨어졌다가 다시 영상으로 올랐어요
4,장모님이 한때 보수적이었다가 나이가 들면서 성격이 변했어요
4,저는 학교에 가다가 친구 집에 갔어요
4,저는 학교에 갔다가 친구 집에 갔어요
4,그 사람들이 가게에 오다가 버스가 고장 나서 돌아갔어요
4,그 사람들이 가게에 아침에 왔다가 급히 떠났어요
4,언제 가고 싶어요?
4,저는 조금 있다가 해산물을 먹으러 갈 거예요
4,10분 있다가 나가자!
4,우리는 아마 1년 있다가 결혼할 것 같아요
4,재료를 다 섞다가 거품이 생겼어요
4,재료를 다 섞다가 떡의 형태가 변했어요
4,재료를 다 섞다가 거품이 생겨서 
4,재료를 다 섞다가 떡의 형태가 변하면 
4,제가 빨리 걷다가 발가락을 부딪혔어요
4,제가 빨리 걸어서 발가락을 부딪혔어요
4,눈길을 걷다가 넘어졌어요
4,친구만 믿다가 결국 가족을 잃었어요
4,해물만 먹다가 식중독에 걸려서 병원에 갔어요
4,우리가 계속 얘기하다가 선생님의 말씀을 못 들었어요
4,학생은 열심히 공부하다가 잠이 들었어요
4,학생은 열심히 공부하다가 잠이 들었어요
4,학생은 열심히 공부하다가 잠이 들었어요
4,밥을 냉장고에다가 넣어
4,유리에다가 붙여 주세요
4,재료를 그릇에다가 섞어
4,돈을 탁자에다가 놓았어요
4,펜을 어디에다가 두었어요?
4,이불을 다 침실에다가 넣었어요
4,팔에다가 로션을 살짝 발랐어요
4,의자를 방 한가운데에다가 두고 와요
4,밥을 여기다가 넣어
4,거기다가 붙여 주세요
4,이불을 다 저기다가 넣었어요
4,펜을 어디다가 두었어요?
4,저는 샌드위치에다가 김치를 넣었어요
4,커피에다가 설탕을 넣었어요
4,저를 그 사람과 비교하지 마세요
4,저의 시어머니가 저를 자기 딸과 항상 비교해요
4,우리는 수업 시간에 이 화가를 옛날 화가하고 비교했어요
4,저는 그 사람과 비교하면 더 똑똑해 보여요
4,이 차를 BMW와 비교하면 이 차는 훨씬 싸요
4,이 베개를 저것과 비교하면 이 베개가 훨씬 부드러워요
4,다른 건강 식품과 비교하면 인삼이 몸에 더 좋아요
4,저는 그 사람보다 더 똑똑해 보여요
4,이 차는 BMW보다 훨씬 싸요
4,그 회계사는 정부에 대해 나쁜 말을 했어요
4,저는 친구를 위해 빵을 만들었어요
4,이 문제에 관해 회의가 있을 것이다
4,우리 아들은 또래에 비해 훨씬 똑똑해요
4,한국어는 영어에 비해 모음이 더 많아요
4,동물의 어금니가 앞니에 비해 더 강해요
4,한국 인구는 캐나다 인구에 비해 조금 많아요
4,우리 학교는 다른 학교에 비해 영어 선생님이 많아요
4,저는 저의 남동생보다 두 배 더 강해요
4,저는 재작년에 비해 돈을 두 배 더 벌고 있어요
4,이 자판기가 편의점보다 식품을 세 배 더 비싸게 팔아요
4,우리 학교 강당은 제가 다녔던 중학교 강당에 비해 두 배 더 넓어요
4,캐나다 사람들은 그 나라 사람들보다 생전에 돈을 두 배 더 벌 수 있어요
4,우리 학교 학생들은 같은 나이에 다른 학교 학생들보다 다섯 배 더 똑똑해요
4,이 줄이 다른 줄보다 두 배 더 빨리 움직여서 사람들이 자꾸 이 줄에 끼어들어요
4,그 동안 집값은 열 배 비싸졌어요
4,우리는 두 배 더 빨리 가고 싶어요
4,밤중에 택시를 타면 가격은 세 배 더 비싸요
4,지난 10년 동안 한국 생활 수준은 두 배 높아졌어요
4,그 주식 가격은 2.5배로 올랐어요
4,나는 그것의 3분의 1만 먹을 건데
4,저는 그 영화의 3분의 1을 봤어요
4,화가가 전체 그림의 4분의 1을 벽에 그렸어요
4,저의 친구 연락처의 10분의 1을 잃어버렸어요
4,캐나다가 특이한 게 인구의 1/4은 이민자예요
4,우유의 성분의 1/5은 물이에요
4,요즘에 학생의 3분의 1은 그 필통을 가지고 있어요
4,아이폰이 일종의 컴퓨터인데 사람의 3분의 1이 핸드폰으로만 써요
4,많은 사람들이 이 수업에 등록했는데 등록한 사람의 성함의 5분의 일은 목록에 없어요
4,저는 제 친구 용돈의 1/2만큼 받아요
4,제가 받는 용돈은 제 친구가 받는 용돈의 2분의 1이에요
4,저의 친구는 저보다 용돈을 두 배 더 받아요
4,우리 집은 강남에 있는 집의 4분의 1만큼 싸요
4,우리 집값은 강남에 있는 집값의 4분의 3이에요
4,우리는 어제 가게까지 1.5킬로미터를 걸었어요
4,밴쿠버 아니잖아!
4,내일은 토요일이잖아요! 그래서 우리가 일찍 가야 될 것 같아요
4,나는 돈이 없잖아!
4,윌리가 배고프잖아!
4,선생님이 왜 화가 났냐고? 선생님에게 말대답을 했잖아! 선생님에게 그렇게 맞서면 당연히 선생님이 화가 나실 거예요
4,수료증을 받고 싶으면 수료를 해야 돼요. 근데 당신이 수료를 아직 안 했잖아요
4,그거를 거기다가 버리지 마! 플라스틱을 재활용해야 되잖아
4,너무 촌스러워 보이잖아
4,수도꼭지를 안 잠갔잖아!
4,이 서비스는 이미 종료됐잖아
4,이 길은 자전거 전용 길이잖아요
4,그렇게 하면 우리에게 이익이 없잖아요
4,여당이 야당보다 권력이 훨씬 크잖아요
4,내일 우리가 그 제품을 도입할 거잖아
4,그 약을 식전 말고 식후에 먹어야 되잖아요
4,오늘 운동하자고? 나는 어제 한숨도 못 잤잖아!
4,선생님이 이 시험이 성적에 반영되지 않는다고 그랬잖아요
4,그 사원이 항상 꼼꼼하잖아! 이 일도 잘할 수 있을 것 같아
4,여기 물이 새잖아요. 그래서 우리가 테이프로 구멍을 막아야 돼요
4,제가 한 달 동안 꼼꼼히 수강을 했잖아요. 그래서 제가 환경 문제에 대해 많이 배웠어요
4,제가 어제 아팠잖아요!
4,부장님도 아시다시피 저는 어제 아파서 회사에 늦게 왔어요
4,있잖아… 오늘은 재활용을 해야 되는 날이야
4,저는 밥을 먹고 있어서 지금 가고 싶지 않아요
4,바닥이 추워서 실내화를 신었어요
4,우리는 비영리재단이라서 돈을 안 받아요
4,저는 밥을 먹고 있거든요
4,바닥이 춥거든
4,우리는 비영리재단이거든
4,마카다미아를 좋아하거든!
4,저는 요즘에 너무 늦게 자요. 일이 많거든요
4,문을 닫았어요. 이제 냉방 중이거든요.
4,셔츠를 입어야 될 것 같아요. 이두근이 너무 크거든요.
4,이 제품이 인기가 많아요. 품질이 아주 좋거든요.
4,컴퓨터를 쓸 때 고개를 그렇게 숙이지 마. 목이 아프거든
4,오늘 우리가 밖에 나가야 돼요. 날씨가 아주 화창하거든요
4,트럼프 대통령이 미국과 멕시코 국경에 벽을 못 세워요. 국경이 너무 길거든요.
4,물속에 안 들어갔어. 너무 무서웠거든.
4,그 셔츠를 벗었어요. 얼룩이 셔츠에 생겼거든요.
4,내가 멕시코 경찰에 잡혔어. 국경선을 넘었거든.
4,이 화창한 날씨를 보니 기분이 아주 좋아요. 2주일 동안 비가 끊임없이 왔거든요.
4,이제 직원들이 부장님을 아주 잘 하고 있어요. 부장님이 아직 자기 후계자를 지명하지 않았거든요.
4,내일 못 가겠어. 친구를 만나러 서울에 갈 거거든
4,건강보험을 들어야 돼요. 거기서 의료를 못 받을 것이거든요
4,담배를 피워 보지 마세요. 한번만 해 보면 바로 중독될 것이거든요
4,일을 아직 안 했거든요. 그래서 오늘 회사에 가서 해야 될 것 같아요
4,어제 일을 다 했거든요. 그래서 오늘 할 일이 없어요
4,오늘 친구를 만나러 서울 갈 거거든요. 혹시 같이 갈래요?
4,우리가 언제 할지 달력에 표시했거든요. 깜빡하지 말고 그 날에 꼭 와야 돼요
4,바지가 너무 크거든 교환해!
4,숙제를 다 하거든 알려줘!
4,그 남자가 너무 잘생겼어
4,그 사람이 아주 겸손했어
4,아침에 일찍 일어나도록 어젯밤에 일찍 잤어요
4,버스를 놓치지 않도록 정류장으로 뛰어 갔어요
4,학생들이 알아들을 수 있도록 천천히 말했어요
4,입 냄새가 나지 않도록 매일 양치질을 열심히 해요
4,내일 할머니 댁에 일찍 갈 수 있도록 짐을 미리 다 쌌어요
4,엄마 아빠에게 칭찬을 받을 수 있도록 방을 깨끗이 청소했어요
4,미세먼지가 심한 날에 목이 아프지 않도록 꼭 마스크를 써야 돼요
4,그 범죄자는 범죄를 저지를 때 피해자가 자기를 알아볼 수 없도록 마스크를 써요
4,다른 승객들이 불편하지 않도록 신문을 읽지 마세요
4,모든 회원님들이 사용할 수 있도록 긴 시간 동안 기구를 사용하지 마세요
4,내일까지 하도록 하겠습니다
4,제가 지금부터 열심히 일하도록 할게요
4,서류를 준비해서 오후에 주도록 하겠습니다
4,지난 경기를 안타깝게 비겨서 이번에 꼭 이기도록 할 거예요
4,이 대회의 상금이 크기 때문에 대회를 이길 수 있도록 열심히 노력할 거에요
4,이 삭막한 공간을 리모델링해서 새로운 공간으로 만들어 내도록 하겠습니다
4,쿠키를 사각형 모양이 되도록 만들어 주세요
4,기한 내에 서류를 갖춰서 학과에 내도록 하세요
4,중요한 선거가 곧 있으니 뇌물을 받지 않도록 주의하세요
4,소득세를 기한 안에 내지 않으면 벌금이 부과되기 때문에 꼭 3월 31일까지 내도록 하세요
4,부장님은 모든 직원들이 회의에 참석하도록 했어요
4,부모님은 제가 대학교에 진학하도록 강요하셨어요
4,선생님이 학생들을 동그라미 모양으로 서도록 했어요
4,엄마 아빠에게 칭찬을 받을 수 있도록 방을 깨끗이 청소했어요
4,그 범죄자는 범죄를 저지를 때 피해자가 자기를 알아볼 수 없도록 마스크를 써요
4,선수는 숨을 못 쉬도록 빨리 뛰었어요
4,제가 김치를 질리도록 먹었어요
4,우리는 발이 아프도록 걸어 다녔어요
4,자전거를 피로감이 느껴지도록 빨리 탔어요
4,군인들은 눈을 감고 총을 쏠 수 있도록 훈련을 받았다
4,제가 죽도록 당신을 사랑할 거예요
4,금메달을 따기 위해 맨날 죽도록 운동했어요
4,우리는 3년이 지나도록 못 만났어요
4,이틀이 지나도록 밥을 안 먹었어요
4,날씨가 추워요
4,날씨가 춥죠?
4,날씨가 춥지?
4,선생님! 바쁘죠?
4,가기 싫지?
4,네가 지금 한국말을 잘하지?
4,이 향기가 좋지?
4,그 사람의 가족이 재산이 많죠?
4,어제 학교에 안 갔죠?
4,어제 월급을 받았죠?
4,결심을 아직 안 했죠?
4,똥을 쌌지?
4,그때 마음이 조금 허전했죠?
4,선생님도 갈 거죠?
4,밥을 안 먹을 거죠?
4,사장님! 내일 손님을 안내할 거죠?
4,위원회가 내일 모일 거죠?
4,카드를 어디에 두었죠?
4,그 사람이 어디서 살고 있죠?
4,청구서를 언제 냈죠?
4,점심으로 뭐 먹었죠?
4,카드를 어디에 두었어요?
4,그 사람이 어디서 살고 있어요?
4,청구서를 언제 냈어요?
4,점심으로 뭐 먹었어요?
4,카드를 어디에 두었어요?
4,“아~ 카드를 어디 두었지?”
4,내가 뭐 먹었지?
4,선생님이 어디 갔지?
4,그 사람이 누구지?
4,그 사람이 누구였지?
4,이 명사를 어떻게 쓰지?
4,동사와 형용사의 차이가 뭐지?
4,뭐 하지?
4,누구를 만나지?
4,언제 가지?
4,어디 가지?
4,어떻게 하지?
4,밥을 뭐 먹지?
4,바퀴를 어떻게 갈지?
4,내일 갈 거야!?
4,갈 거지
4,소득세를 안 내?
4,내년에 내가 인터넷고등학교로 갈 거야
4,거기서 직접 수업을 안 해요?
4,나는 지금 가야지!
4,열심히 공부를 해야지!
4,사람들이 크리스마스에 크리스마스트리를 만들어야지!
4,저는 그 여자랑 사랑에 빠지게 되었어요
4,저는 그 여자랑 사랑에 빠지게 되었어요
4,저는 그 회사에 취직하게 되었어요
4,저는 그 회사에 취직했어요
4,저는 그 회사에 취직했어요
4,저는 그 회사에 취직하게 되었어요
4,막차를 타게 되었어요
4,우리가 목적지에 이르게 되었어요
4,그 일을 끝내야 해서 밤새 일하게 되었어요
4,동생이 죽은 후에 제가 우울증을 겪게 되었어요
4,그 학생이 아주 똑똑해서 장학금을 받게 되었어요
4,한국 사람들이 끝까지 싸워서 결국 독립하게 되었어요
4,무슨 요일에 갈지 결정을 못해서 그냥 토요일에 가게 됐어요
4,다리를 튼튼하게 만들었지만 바람 때문에 망가지게 되었어요
4,날씨가 갑자기 매우 더워져서 에어컨을 급하게 사게 되었어요
4,우연히 산 복권이 당첨이 돼서 하루 아침에 부자가 되게 됐어요
